incident_id,date,state,n_killed,,,,,,,,,,,,,,,,
210466,10/18/14,Texas,0,,,,,,,,,,,,,,,,
207690,10/18/14,Connecticut,0,,,,,,,,,,,,,,,,
208260,10/18/14,North Carolina,0,,,,,,,,,,,,,,,,
207364,10/18/14,California,0,,,,,,,,,,,,,,,,
210465,10/18/14,Alaska,0,,,,,,,,,,,,,,,,
207687,10/18/14,New York,0,,,,,,,,,,,,,,,,
208257,10/18/14,North Carolina,0,,,,,,,,,,,,,,,,
207198,10/18/14,Ohio,1,,,,,,,,,,,,,,,,
207530,10/18/14,Washington,0,,,,,,,,,,,,,,,,
207427,10/18/14,Illinois,0,,,,,,,,,,,,,,,,
207488,10/18/14,New York,0,,,,,,,,,,,,,,,,
208541,10/18/14,Florida,0,,,,,,,,,,,,,,,,
208393,10/18/14,Colorado,1,,,,,,,,,,,,,,,,
207401,10/18/14,Indiana,1,,,,,,,,,,,,,,,,
207767,10/18/14,New York,0,,,,,,,,,,,,,,,,
208385,10/18/14,Colorado,0,,,,,,,,,,,,,,,,
207261,10/18/14,Ohio,0,,,,,,,,,,,,,,,,
215518,10/18/14,Illinois,0,,,,,,,,,,,,,,,,
207614,10/18/14,Massachusetts,0,,,,,,,,,,,,,,,,
207105,10/18/14,Illinois,0,,,,,,,,,,,,,,,,
208131,10/18/14,Nebraska,1,,,,,,,,,,,,,,,,
214050,10/18/14,Georgia,0,,,,,,,,,,,,,,,,
207610,10/18/14,Massachusetts,0,,,,,,,,,,,,,,,,
208102,10/18/14,Missouri,0,,,,,,,,,,,,,,,,
207249,10/18/14,Ohio,0,,,,,,,,,,,,,,,,
208085,10/18/14,Minnesota,1,,,,,,,,,,,,,,,,
209495,10/18/14,New York,0,,,,,,,,,,,,,,,,
207808,10/18/14,Pennsylvania,1,,,,,,,,,,,,,,,,
207254,10/18/14,California,1,,,,,,,,,,,,,,,,
207828,10/18/14,Pennsylvania,0,,,,,,,,,,,,,,,,
207101,10/18/14,Illinois,0,,,,,,,,,,,,,,,,
209533,10/18/14,New Jersey,0,,,,,,,,,,,,,,,,
207452,10/18/14,Maine,0,,,,,,,,,,,,,,,,
207343,10/18/14,Maryland,0,,,,,,,,,,,,,,,,
207646,10/18/14,Texas,0,,,,,,,,,,,,,,,,
208422,10/18/14,Virginia,1,,,,,,,,,,,,,,,,
207341,10/18/14,Maryland,0,,,,,,,,,,,,,,,,
217077,10/18/14,Texas,0,,,,,,,,,,,,,,,,
207625,10/18/14,Massachusetts,0,,,,,,,,,,,,,,,,
208411,10/18/14,Florida,1,,,,,,,,,,,,,,,,
218236,10/18/14,California,0,,,,,,,,,,,,,,,,
216317,10/18/14,Pennsylvania,0,,,,,,,,,,,,,,,,
207619,10/18/14,Massachusetts,0,,,,,,,,,,,,,,,,
208218,10/18/14,Kentucky,0,,,,,,,,,,,,,,,,
207145,10/18/14,South Carolina,1,,,,,,,,,,,,,,,,
209572,10/18/14,Oklahoma,0,,,,,,,,,,,,,,,,
207461,10/18/14,Tennessee,0,,,,,,,,,,,,,,,,
208212,10/18/14,Colorado,0,,,,,,,,,,,,,,,,
207338,10/18/14,Maryland,0,,,,,,,,,,,,,,,,
207107,10/18/14,Illinois,0,,,,,,,,,,,,,,,,
208194,10/19/14,Colorado,1,,,,,,,,,,,,,,,,
208849,10/19/14,Delaware,0,,,,,,,,,,,,,,,,
207659,10/19/14,Connecticut,1,,,,,,,,,,,,,,,,
211192,10/19/14,Alabama,0,,,,,,,,,,,,,,,,
208174,10/19/14,Kentucky,0,,,,,,,,,,,,,,,,
208841,10/19/14,Delaware,0,,,,,,,,,,,,,,,,
207605,10/19/14,Virginia,2,,,,,,,,,,,,,,,,
209356,10/19/14,Alabama,1,,,,,,,,,,,,,,,,
207937,10/19/14,Ohio,0,,,,,,,,,,,,,,,,
208307,10/19/14,Missouri,1,,,,,,,,,,,,,,,,
207846,10/19/14,New York,0,,,,,,,,,,,,,,,,
214062,10/19/14,Georgia,0,,,,,,,,,,,,,,,,
208115,10/19/14,Maryland,0,,,,,,,,,,,,,,,,
209345,10/19/14,Tennessee,0,,,,,,,,,,,,,,,,
207840,10/19/14,New York,0,,,,,,,,,,,,,,,,
210504,10/19/14,Tennessee,0,,,,,,,,,,,,,,,,
211206,10/19/14,Alabama,0,,,,,,,,,,,,,,,,
207982,10/19/14,Texas,0,,,,,,,,,,,,,,,,
208864,10/19/14,Massachusetts,0,,,,,,,,,,,,,,,,
207931,10/19/14,New Hampshire,0,,,,,,,,,,,,,,,,
214059,10/19/14,Georgia,0,,,,,,,,,,,,,,,,
207413,10/19/14,Georgia,0,,,,,,,,,,,,,,,,
211086,10/19/14,Louisiana,0,,,,,,,,,,,,,,,,
208031,10/19/14,Georgia,0,,,,,,,,,,,,,,,,
208450,10/19/14,Virginia,0,,,,,,,,,,,,,,,,
210299,10/19/14,Georgia,0,,,,,,,,,,,,,,,,
208015,10/19/14,South Carolina,0,,,,,,,,,,,,,,,,
218285,10/19/14,California,0,,,,,,,,,,,,,,,,
208444,10/19/14,Florida,0,,,,,,,,,,,,,,,,
210278,10/19/14,Georgia,0,,,,,,,,,,,,,,,,
218278,10/19/14,California,0,,,,,,,,,,,,,,,,
208381,10/19/14,North Carolina,0,,,,,,,,,,,,,,,,
210030,10/19/14,Missouri,0,,,,,,,,,,,,,,,,
207900,10/19/14,California,1,,,,,,,,,,,,,,,,
218262,10/19/14,California,0,,,,,,,,,,,,,,,,
208229,10/19/14,Indiana,0,,,,,,,,,,,,,,,,
207885,10/19/14,New Jersey,1,,,,,,,,,,,,,,,,
208110,10/19/14,Virginia,0,,,,,,,,,,,,,,,,
207923,10/19/14,California,0,,,,,,,,,,,,,,,,
207834,10/19/14,Pennsylvania,0,,,,,,,,,,,,,,,,
208275,10/19/14,North Carolina,1,,,,,,,,,,,,,,,,
209025,10/19/14,Georgia,0,,,,,,,,,,,,,,,,
207728,10/19/14,Virginia,1,,,,,,,,,,,,,,,,
213278,10/19/14,Georgia,0,,,,,,,,,,,,,,,,
208273,10/19/14,Delaware,0,,,,,,,,,,,,,,,,
209007,10/19/14,Georgia,0,,,,,,,,,,,,,,,,
207710,10/19/14,Connecticut,0,,,,,,,,,,,,,,,,
218323,10/19/14,California,0,,,,,,,,,,,,,,,,
213272,10/19/14,Georgia,0,,,,,,,,,,,,,,,,
208728,10/19/14,Kentucky,0,,,,,,,,,,,,,,,,
207385,10/19/14,Illinois,0,,,,,,,,,,,,,,,,
210501,10/19/14,California,0,,,,,,,,,,,,,,,,
208050,10/19/14,Tennessee,0,,,,,,,,,,,,,,,,
208698,10/19/14,Tennessee,0,,,,,,,,,,,,,,,,
210502,10/19/14,Georgia,0,,,,,,,,,,,,,,,,
207379,10/19/14,Illinois,0,,,,,,,,,,,,,,,,
208053,10/19/14,Michigan,0,,,,,,,,,,,,,,,,
207914,10/19/14,Texas,2,,,,,,,,,,,,,,,,
209189,10/19/14,Texas,0,,,,,,,,,,,,,,,,
208277,10/19/14,Delaware,0,,,,,,,,,,,,,,,,
213731,10/19/14,Georgia,0,,,,,,,,,,,,,,,,
208104,10/19/14,North Carolina,1,,,,,,,,,,,,,,,,
208773,10/19/14,Florida,0,,,,,,,,,,,,,,,,
207481,10/19/14,California,1,,,,,,,,,,,,,,,,
210616,10/19/14,Florida,1,,,,,,,,,,,,,,,,
207954,10/19/14,Arkansas,0,,,,,,,,,,,,,,,,
208744,10/19/14,California,0,,,,,,,,,,,,,,,,
207456,10/19/14,Wisconsin,0,,,,,,,,,,,,,,,,
210505,10/19/14,Georgia,0,,,,,,,,,,,,,,,,
207950,10/19/14,Arkansas,0,,,,,,,,,,,,,,,,
208318,10/19/14,Missouri,0,,,,,,,,,,,,,,,,
207425,10/19/14,Illinois,0,,,,,,,,,,,,,,,,
210500,10/19/14,Texas,0,,,,,,,,,,,,,,,,
208044,10/19/14,Georgia,0,,,,,,,,,,,,,,,,
208669,10/19/14,Virginia,0,,,,,,,,,,,,,,,,
210497,10/19/14,Texas,0,,,,,,,,,,,,,,,,
218416,10/19/14,California,0,,,,,,,,,,,,,,,,
209342,10/19/14,Tennessee,0,,,,,,,,,,,,,,,,
207417,10/19/14,Georgia,2,,,,,,,,,,,,,,,,
208297,10/19/14,North Carolina,0,,,,,,,,,,,,,,,,
207933,10/19/14,California,0,,,,,,,,,,,,,,,,
208653,10/19/14,Texas,0,,,,,,,,,,,,,,,,
207360,10/19/14,Maine,0,,,,,,,,,,,,,,,,
323361,10/19/14,Wisconsin,0,,,,,,,,,,,,,,,,
209631,10/19/14,Illinois,0,,,,,,,,,,,,,,,,
548996,10/19/14,Massachusetts,0,,,,,,,,,,,,,,,,
392990,10/19/14,Illinois,0,,,,,,,,,,,,,,,,
207879,10/19/14,California,1,,,,,,,,,,,,,,,,
212960,10/19/14,Oklahoma,0,,,,,,,,,,,,,,,,
207959,10/19/14,Texas,1,,,,,,,,,,,,,,,,
208139,10/19/14,District of Columbia,0,,,,,,,,,,,,,,,,
208141,10/19/14,District of Columbia,0,,,,,,,,,,,,,,,,
209430,10/19/14,California,0,,,,,,,,,,,,,,,,
208056,10/19/14,Ohio,0,,,,,,,,,,,,,,,,
210906,10/19/14,Florida,1,,,,,,,,,,,,,,,,
210903,10/19/14,Florida,0,,,,,,,,,,,,,,,,
207978,10/19/14,Ohio,0,,,,,,,,,,,,,,,,
209375,10/19/14,Alabama,2,,,,,,,,,,,,,,,,
208367,10/19/14,Oklahoma,0,,,,,,,,,,,,,,,,
207368,10/19/14,Illinois,1,,,,,,,,,,,,,,,,
218294,10/19/14,California,0,,,,,,,,,,,,,,,,
208301,10/19/14,North Carolina,0,,,,,,,,,,,,,,,,
210467,10/19/14,Florida,0,,,,,,,,,,,,,,,,
208885,10/19/14,Arkansas,0,,,,,,,,,,,,,,,,
208638,10/19/14,Illinois,0,,,,,,,,,,,,,,,,
208245,10/19/14,Delaware,0,,,,,,,,,,,,,,,,
208033,10/19/14,Tennessee,0,,,,,,,,,,,,,,,,
218291,10/19/14,California,0,,,,,,,,,,,,,,,,
208036,10/19/14,Georgia,0,,,,,,,,,,,,,,,,
207903,10/19/14,California,0,,,,,,,,,,,,,,,,
207675,10/19/14,Texas,0,,,,,,,,,,,,,,,,
207911,10/19/14,California,0,,,,,,,,,,,,,,,,
208263,10/19/14,North Carolina,1,,,,,,,,,,,,,,,,
210475,10/19/14,California,0,,,,,,,,,,,,,,,,
207909,10/19/14,California,0,,,,,,,,,,,,,,,,
207699,10/19/14,New Jersey,0,,,,,,,,,,,,,,,,
207694,10/19/14,New Jersey,1,,,,,,,,,,,,,,,,
212861,10/19/14,Georgia,0,,,,,,,,,,,,,,,,
209563,10/19/14,Minnesota,0,,,,,,,,,,,,,,,,
208939,10/19/14,South Carolina,0,,,,,,,,,,,,,,,,
216311,10/19/14,Pennsylvania,0,,,,,,,,,,,,,,,,
208283,10/19/14,Iowa,1,,,,,,,,,,,,,,,,
209309,10/19/14,North Carolina,0,,,,,,,,,,,,,,,,
207804,10/19/14,Pennsylvania,0,,,,,,,,,,,,,,,,
213647,10/19/14,Maryland,0,,,,,,,,,,,,,,,,
208099,10/19/14,Virginia,2,,,,,,,,,,,,,,,,
208742,10/19/14,Florida,0,,,,,,,,,,,,,,,,
213634,10/19/14,Maryland,0,,,,,,,,,,,,,,,,
207928,10/19/14,Arkansas,1,,,,,,,,,,,,,,,,
208096,10/19/14,Virginia,1,,,,,,,,,,,,,,,,
207733,10/19/14,Virginia,0,,,,,,,,,,,,,,,,
213566,10/19/14,Florida,0,,,,,,,,,,,,,,,,
208087,10/19/14,Michigan,0,,,,,,,,,,,,,,,,
208738,10/19/14,Florida,1,,,,,,,,,,,,,,,,
207419,10/19/14,Illinois,0,,,,,,,,,,,,,,,,
207882,10/19/14,New Jersey,1,,,,,,,,,,,,,,,,
210503,10/19/14,Kentucky,0,,,,,,,,,,,,,,,,
208741,10/19/14,Florida,0,,,,,,,,,,,,,,,,
209340,10/19/14,Alabama,0,,,,,,,,,,,,,,,,
207800,10/19/14,Pennsylvania,0,,,,,,,,,,,,,,,,
207857,10/19/14,Arizona,2,,,,,,,,,,,,,,,,
207536,10/19/14,Maryland,0,,,,,,,,,,,,,,,,
208363,10/19/14,Illinois,0,,,,,,,,,,,,,,,,
207866,10/19/14,Idaho,0,,,,,,,,,,,,,,,,
215794,10/19/14,Pennsylvania,1,,,,,,,,,,,,,,,,
208346,10/19/14,Nebraska,0,,,,,,,,,,,,,,,,
209552,10/19/14,Minnesota,0,,,,,,,,,,,,,,,,
214996,10/19/14,West Virginia,0,,,,,,,,,,,,,,,,
208151,10/19/14,West Virginia,2,,,,,,,,,,,,,,,,
209558,10/19/14,Minnesota,0,,,,,,,,,,,,,,,,
208823,10/19/14,Missouri,0,,,,,,,,,,,,,,,,
207574,10/19/14,Tennessee,0,,,,,,,,,,,,,,,,
211083,10/19/14,Louisiana,0,,,,,,,,,,,,,,,,
208146,10/19/14,Indiana,1,,,,,,,,,,,,,,,,
208815,10/19/14,Florida,0,,,,,,,,,,,,,,,,
207545,10/19/14,Massachusetts,0,,,,,,,,,,,,,,,,
210919,10/19/14,Florida,1,,,,,,,,,,,,,,,,
207979,10/19/14,Ohio,0,,,,,,,,,,,,,,,,
208784,10/19/14,Florida,0,,,,,,,,,,,,,,,,
207915,10/20/14,California,0,,,,,,,,,,,,,,,,
210544,10/20/14,Kentucky,0,,,,,,,,,,,,,,,,
209173,10/20/14,Texas,0,,,,,,,,,,,,,,,,
208731,10/20/14,North Carolina,1,,,,,,,,,,,,,,,,
210662,10/20/14,Florida,0,,,,,,,,,,,,,,,,
208596,10/20/14,Illinois,0,,,,,,,,,,,,,,,,
208396,10/20/14,Wisconsin,0,,,,,,,,,,,,,,,,
208786,10/20/14,Maryland,0,,,,,,,,,,,,,,,,
208991,10/20/14,New Jersey,0,,,,,,,,,,,,,,,,
209030,10/20/14,New Jersey,0,,,,,,,,,,,,,,,,
209931,10/20/14,New Jersey,0,,,,,,,,,,,,,,,,
208552,10/20/14,Tennessee,0,,,,,,,,,,,,,,,,
208979,10/20/14,North Carolina,1,,,,,,,,,,,,,,,,
207888,10/20/14,California,0,,,,,,,,,,,,,,,,
211089,10/20/14,Louisiana,0,,,,,,,,,,,,,,,,
208746,10/20/14,California,0,,,,,,,,,,,,,,,,
210507,10/20/14,Louisiana,0,,,,,,,,,,,,,,,,
209204,10/20/14,Texas,0,,,,,,,,,,,,,,,,
207896,10/20/14,Ohio,1,,,,,,,,,,,,,,,,
208794,10/20/14,Missouri,0,,,,,,,,,,,,,,,,
208513,10/20/14,Wisconsin,0,,,,,,,,,,,,,,,,
208401,10/20/14,Wisconsin,0,,,,,,,,,,,,,,,,
218359,10/20/14,California,0,,,,,,,,,,,,,,,,
208924,10/20/14,New Jersey,0,,,,,,,,,,,,,,,,
209389,10/20/14,Nevada,0,,,,,,,,,,,,,,,,
211280,10/20/14,Missouri,0,,,,,,,,,,,,,,,,
208920,10/20/14,New Jersey,0,,,,,,,,,,,,,,,,
209378,10/20/14,Ohio,0,,,,,,,,,,,,,,,,
208313,10/20/14,Illinois,0,,,,,,,,,,,,,,,,
211273,10/20/14,Missouri,0,,,,,,,,,,,,,,,,
208765,10/20/14,California,0,,,,,,,,,,,,,,,,
209076,10/20/14,Georgia,2,,,,,,,,,,,,,,,,
208292,10/20/14,North Carolina,0,,,,,,,,,,,,,,,,
209798,10/20/14,New Mexico,0,,,,,,,,,,,,,,,,
208548,10/20/14,Louisiana,0,,,,,,,,,,,,,,,,
208965,10/20/14,South Carolina,0,,,,,,,,,,,,,,,,
209779,10/20/14,New Mexico,1,,,,,,,,,,,,,,,,
208405,10/20/14,Missouri,0,,,,,,,,,,,,,,,,
213639,10/20/14,Maryland,0,,,,,,,,,,,,,,,,
208806,10/20/14,Florida,0,,,,,,,,,,,,,,,,
209221,10/20/14,Pennsylvania,0,,,,,,,,,,,,,,,,
212579,10/20/14,Mississippi,0,,,,,,,,,,,,,,,,
209022,10/20/14,New Jersey,0,,,,,,,,,,,,,,,,
208069,10/20/14,Virginia,1,,,,,,,,,,,,,,,,
208475,10/20/14,Oklahoma,0,,,,,,,,,,,,,,,,
210105,10/20/14,Delaware,0,,,,,,,,,,,,,,,,
208424,10/20/14,Florida,1,,,,,,,,,,,,,,,,
214824,10/20/14,California,1,,,,,,,,,,,,,,,,
208836,10/20/14,Delaware,0,,,,,,,,,,,,,,,,
209231,10/20/14,Pennsylvania,0,,,,,,,,,,,,,,,,
208408,10/20/14,Missouri,0,,,,,,,,,,,,,,,,
213736,10/20/14,Georgia,0,,,,,,,,,,,,,,,,
208829,10/20/14,Nebraska,1,,,,,,,,,,,,,,,,
208843,10/20/14,Nebraska,0,,,,,,,,,,,,,,,,
209229,10/20/14,Pennsylvania,0,,,,,,,,,,,,,,,,
210915,10/20/14,Florida,0,,,,,,,,,,,,,,,,
208641,10/20/14,Tennessee,0,,,,,,,,,,,,,,,,
209004,10/20/14,Georgia,0,,,,,,,,,,,,,,,,
210908,10/20/14,Florida,0,,,,,,,,,,,,,,,,
208633,10/20/14,Illinois,0,,,,,,,,,,,,,,,,
209001,10/20/14,New Jersey,0,,,,,,,,,,,,,,,,
208060,10/20/14,Tennessee,1,,,,,,,,,,,,,,,,
211653,10/20/14,Arkansas,0,,,,,,,,,,,,,,,,
208072,10/20/14,Virginia,1,,,,,,,,,,,,,,,,
215213,10/20/14,New Jersey,0,,,,,,,,,,,,,,,,
208429,10/20/14,Montana,0,,,,,,,,,,,,,,,,
210118,10/20/14,Delaware,0,,,,,,,,,,,,,,,,
218333,10/20/14,California,0,,,,,,,,,,,,,,,,
209019,10/20/14,New Jersey,0,,,,,,,,,,,,,,,,
210283,10/20/14,Georgia,0,,,,,,,,,,,,,,,,
208469,10/20/14,North Dakota,0,,,,,,,,,,,,,,,,
218310,10/20/14,California,0,,,,,,,,,,,,,,,,
208892,10/20/14,Michigan,1,,,,,,,,,,,,,,,,
209372,10/20/14,Ohio,0,,,,,,,,,,,,,,,,
208265,10/20/14,North Carolina,0,,,,,,,,,,,,,,,,
211271,10/20/14,Missouri,0,,,,,,,,,,,,,,,,
208883,10/20/14,Massachusetts,0,,,,,,,,,,,,,,,,
209362,10/20/14,Alabama,1,,,,,,,,,,,,,,,,
208242,10/20/14,Delaware,0,,,,,,,,,,,,,,,,
211269,10/20/14,Missouri,0,,,,,,,,,,,,,,,,
208882,10/20/14,Massachusetts,0,,,,,,,,,,,,,,,,
209330,10/20/14,Alabama,0,,,,,,,,,,,,,,,,
208197,10/20/14,Kentucky,0,,,,,,,,,,,,,,,,
210667,10/20/14,Florida,0,,,,,,,,,,,,,,,,
208609,10/20/14,Tennessee,0,,,,,,,,,,,,,,,,
208996,10/20/14,New Jersey,0,,,,,,,,,,,,,,,,
210506,10/20/14,Colorado,0,,,,,,,,,,,,,,,,
208530,10/20/14,Wisconsin,0,,,,,,,,,,,,,,,,
215792,10/20/14,Pennsylvania,0,,,,,,,,,,,,,,,,
208925,10/20/14,Kansas,0,,,,,,,,,,,,,,,,
209269,10/20/14,Georgia,0,,,,,,,,,,,,,,,,
208093,10/20/14,Texas,0,,,,,,,,,,,,,,,,
212348,10/20/14,Louisiana,1,,,,,,,,,,,,,,,,
208546,10/20/14,Virginia,0,,,,,,,,,,,,,,,,
210525,10/20/14,Oklahoma,0,,,,,,,,,,,,,,,,
208536,10/20/14,Florida,2,,,,,,,,,,,,,,,,
208956,10/20/14,South Carolina,0,,,,,,,,,,,,,,,,
210524,10/20/14,Pennsylvania,0,,,,,,,,,,,,,,,,
208656,10/20/14,Texas,0,,,,,,,,,,,,,,,,
208383,10/20/14,Wisconsin,0,,,,,,,,,,,,,,,,
209649,10/20/14,Florida,1,,,,,,,,,,,,,,,,
208373,10/20/14,Illinois,0,,,,,,,,,,,,,,,,
221322,10/20/14,Louisiana,0,,,,,,,,,,,,,,,,
208781,10/20/14,Missouri,0,,,,,,,,,,,,,,,,
209569,10/20/14,Oklahoma,0,,,,,,,,,,,,,,,,
221308,10/20/14,Louisiana,0,,,,,,,,,,,,,,,,
208769,10/20/14,Florida,0,,,,,,,,,,,,,,,,
209092,10/20/14,Maine,0,,,,,,,,,,,,,,,,
208935,10/20/14,Kansas,0,,,,,,,,,,,,,,,,
207869,10/20/14,Idaho,0,,,,,,,,,,,,,,,,
211055,10/20/14,Louisiana,0,,,,,,,,,,,,,,,,
209276,10/20/14,Georgia,0,,,,,,,,,,,,,,,,
211006,10/20/14,Louisiana,0,,,,,,,,,,,,,,,,
208648,10/20/14,Texas,0,,,,,,,,,,,,,,,,
209017,10/20/14,Georgia,0,,,,,,,,,,,,,,,,
210281,10/20/14,Georgia,0,,,,,,,,,,,,,,,,
218168,10/20/14,Texas,0,,,,,,,,,,,,,,,,
209009,10/20/14,Ohio,0,,,,,,,,,,,,,,,,
210140,10/20/14,Maryland,0,,,,,,,,,,,,,,,,
208441,10/20/14,Nebraska,0,,,,,,,,,,,,,,,,
208136,10/20/14,Texas,1,,,,,,,,,,,,,,,,
215790,10/20/14,Pennsylvania,0,,,,,,,,,,,,,,,,
210119,10/20/14,Delaware,0,,,,,,,,,,,,,,,,
208432,10/20/14,Florida,0,,,,,,,,,,,,,,,,
215417,10/20/14,New Jersey,0,,,,,,,,,,,,,,,,
208860,10/20/14,South Carolina,0,,,,,,,,,,,,,,,,
209322,10/20/14,North Carolina,0,,,,,,,,,,,,,,,,
208169,10/20/14,Indiana,0,,,,,,,,,,,,,,,,
211080,10/20/14,Louisiana,0,,,,,,,,,,,,,,,,
208683,10/20/14,Illinois,0,,,,,,,,,,,,,,,,
208868,10/20/14,Massachusetts,0,,,,,,,,,,,,,,,,
212573,10/20/14,Mississippi,0,,,,,,,,,,,,,,,,
208454,10/20/14,Florida,3,,,,,,,,,,,,,,,,
207791,10/20/14,Pennsylvania,0,,,,,,,,,,,,,,,,
208134,10/20/14,District of Columbia,0,,,,,,,,,,,,,,,,
264042,10/20/14,Indiana,0,,,,,,,,,,,,,,,,
208563,10/20/14,Kentucky,1,,,,,,,,,,,,,,,,
295213,10/20/14,Connecticut,0,,,,,,,,,,,,,,,,
208028,10/20/14,South Carolina,0,,,,,,,,,,,,,,,,
207785,10/20/14,Pennsylvania,1,,,,,,,,,,,,,,,,
209539,10/20/14,New Jersey,0,,,,,,,,,,,,,,,,
208660,10/20/14,Texas,0,,,,,,,,,,,,,,,,
208124,10/20/14,District of Columbia,1,,,,,,,,,,,,,,,,
210521,10/20/14,Colorado,0,,,,,,,,,,,,,,,,
209055,10/20/14,New Jersey,0,,,,,,,,,,,,,,,,
210518,10/20/14,Nevada,0,,,,,,,,,,,,,,,,
208750,10/20/14,California,0,,,,,,,,,,,,,,,,
218413,10/20/14,California,0,,,,,,,,,,,,,,,,
209044,10/20/14,Georgia,0,,,,,,,,,,,,,,,,
208532,10/20/14,Kentucky,1,,,,,,,,,,,,,,,,
218385,10/20/14,California,0,,,,,,,,,,,,,,,,
209086,10/20/14,Georgia,0,,,,,,,,,,,,,,,,
208761,10/20/14,California,0,,,,,,,,,,,,,,,,
783225,10/20/14,South Carolina,0,,,,,,,,,,,,,,,,
210510,10/20/14,Illinois,0,,,,,,,,,,,,,,,,
208592,10/20/14,Illinois,1,,,,,,,,,,,,,,,,
209381,10/20/14,North Carolina,0,,,,,,,,,,,,,,,,
208025,10/20/14,Texas,1,,,,,,,,,,,,,,,,
208960,10/20/14,Illinois,1,,,,,,,,,,,,,,,,
208588,10/20/14,Texas,0,,,,,,,,,,,,,,,,
218460,10/20/14,California,0,,,,,,,,,,,,,,,,
210675,10/20/14,Texas,3,,,,,,,,,,,,,,,,
208613,10/20/14,Tennessee,1,,,,,,,,,,,,,,,,
208461,10/20/14,North Dakota,0,,,,,,,,,,,,,,,,
210522,10/20/14,Texas,0,,,,,,,,,,,,,,,,
279017,10/20/14,Pennsylvania,0,,,,,,,,,,,,,,,,
208581,10/20/14,Texas,0,,,,,,,,,,,,,,,,
208753,10/20/14,California,1,,,,,,,,,,,,,,,,
210523,10/20/14,Texas,0,,,,,,,,,,,,,,,,
209328,10/20/14,Alabama,0,,,,,,,,,,,,,,,,
207988,10/20/14,Texas,1,,,,,,,,,,,,,,,,
261240,10/20/14,Missouri,0,,,,,,,,,,,,,,,,
215520,10/20/14,Illinois,0,,,,,,,,,,,,,,,,
208658,10/20/14,Tennessee,1,,,,,,,,,,,,,,,,
278752,10/20/14,Wisconsin,0,,,,,,,,,,,,,,,,
209035,10/20/14,Georgia,0,,,,,,,,,,,,,,,,
209262,10/21/14,Georgia,0,,,,,,,,,,,,,,,,
209926,10/21/14,Louisiana,1,,,,,,,,,,,,,,,,
208788,10/21/14,Maryland,0,,,,,,,,,,,,,,,,
211040,10/21/14,Illinois,0,,,,,,,,,,,,,,,,
209250,10/21/14,South Carolina,0,,,,,,,,,,,,,,,,
209921,10/21/14,Missouri,0,,,,,,,,,,,,,,,,
208776,10/21/14,Missouri,0,,,,,,,,,,,,,,,,
209090,10/21/14,Ohio,0,,,,,,,,,,,,,,,,
218510,10/21/14,California,0,,,,,,,,,,,,,,,,
209656,10/21/14,Florida,0,,,,,,,,,,,,,,,,
210554,10/21/14,Virginia,0,,,,,,,,,,,,,,,,
218563,10/21/14,California,0,,,,,,,,,,,,,,,,
209641,10/21/14,Florida,0,,,,,,,,,,,,,,,,
210541,10/21/14,Florida,0,,,,,,,,,,,,,,,,
211198,10/21/14,Missouri,1,,,,,,,,,,,,,,,,
208872,10/21/14,Michigan,0,,,,,,,,,,,,,,,,
210558,10/21/14,Arizona,0,,,,,,,,,,,,,,,,
209067,10/21/14,Georgia,0,,,,,,,,,,,,,,,,
208993,10/21/14,Ohio,0,,,,,,,,,,,,,,,,
209928,10/21/14,Louisiana,1,,,,,,,,,,,,,,,,
208554,10/21/14,Tennessee,0,,,,,,,,,,,,,,,,
209394,10/21/14,Virginia,0,,,,,,,,,,,,,,,,
211037,10/21/14,Illinois,0,,,,,,,,,,,,,,,,
209014,10/21/14,Georgia,0,,,,,,,,,,,,,,,,
209465,10/21/14,New York,0,,,,,,,,,,,,,,,,
210162,10/21/14,Oklahoma,0,,,,,,,,,,,,,,,,
209012,10/21/14,Georgia,0,,,,,,,,,,,,,,,,
208797,10/21/14,Alaska,0,,,,,,,,,,,,,,,,
214097,10/21/14,Georgia,0,,,,,,,,,,,,,,,,
210115,10/21/14,Delaware,0,,,,,,,,,,,,,,,,
213510,10/21/14,Wyoming,0,,,,,,,,,,,,,,,,
209454,10/21/14,New York,0,,,,,,,,,,,,,,,,
210113,10/21/14,Delaware,0,,,,,,,,,,,,,,,,
208801,10/21/14,Missouri,1,,,,,,,,,,,,,,,,
212956,10/21/14,Oklahoma,0,,,,,,,,,,,,,,,,
209266,10/21/14,Georgia,0,,,,,,,,,,,,,,,,
209460,10/21/14,New York,0,,,,,,,,,,,,,,,,
210014,10/21/14,Missouri,0,,,,,,,,,,,,,,,,
210091,10/21/14,Rhode Island,0,,,,,,,,,,,,,,,,
212076,10/21/14,Texas,0,,,,,,,,,,,,,,,,
209410,10/21/14,California,0,,,,,,,,,,,,,,,,
210088,10/21/14,Connecticut,0,,,,,,,,,,,,,,,,
208905,10/21/14,Connecticut,0,,,,,,,,,,,,,,,,
212546,10/21/14,Illinois,0,,,,,,,,,,,,,,,,
209400,10/21/14,California,0,,,,,,,,,,,,,,,,
210074,10/21/14,Massachusetts,0,,,,,,,,,,,,,,,,
208734,10/21/14,North Carolina,0,,,,,,,,,,,,,,,,
223687,10/21/14,Massachusetts,0,,,,,,,,,,,,,,,,
212480,10/21/14,New Jersey,0,,,,,,,,,,,,,,,,
209808,10/21/14,North Carolina,0,,,,,,,,,,,,,,,,
